Year,OSHPD ID,Facility Name,County Name,Type of Control,Principal Injury Group,Count
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Rail & Motor Vehicles,9
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Other Vehicle/Transport,5
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Accidental Poisoning,7
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Misadventures/Complications,78
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Accidental Falls,105
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Natural/Environment,6
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Submersion/Suffocation/Foreign Body,8
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Other Accidents,38
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Adverse Effects of Drugs,73
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Self-Inflicted,7
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Inflicted by Others,2
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,District,Undetermined,4
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Rail & Motor Vehicles,1
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Misadventures/Complications,5
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Accidental Falls,8
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Natural/Environment,1
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Adverse Effects of Drugs,7
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Inflicted by Others,1
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,District,Late Effects of Injury,1
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Rail & Motor Vehicles,15
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Other Vehicle/Transport,4
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Accidental Poisoning,49
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Misadventures/Complications,91
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Accidental Falls,272
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Fire Accidents,2
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Natural/Environment,8
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Submersion/Suffocation/Foreign Body,15
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Other Accidents,120
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Adverse Effects of Drugs,164
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Self-Inflicted,64
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Inflicted by Others,6
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Undetermined,31
2013,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor,Late Effects of Injury,39
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,7
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Accidental Poisoning,7
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Misadventures/Complications,93
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Accidental Falls,98
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Fire Accidents,3
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Natural/Environment,11
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,5
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Other Accidents,62
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,113
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Self-Inflicted,9
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Inflicted by Others,7
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Undetermined,13
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Late Effects of Injury,15
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,80
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,25
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Accidental Poisoning,128
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Misadventures/Complications,1413
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Accidental Falls,786
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Fire Accidents,6
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Natural/Environment,78
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,49
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Other Accidents,389
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,1387
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Self-Inflicted,89
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Inflicted by Others,37
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Undetermined,33
2013,361223,KAISER FND HOSP - FONTANA,SAN BERNARDINO,Non-Profit,Late Effects of Injury,43
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,612
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,64
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Accidental Poisoning,102
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Misadventures/Complications,2846
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Accidental Falls,670
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Natural/Environment,70
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,109
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Other Accidents,341
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,1627
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Self-Inflicted,93
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Inflicted by Others,258
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Undetermined,16
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Late Effects of Injury,251
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,District,Accidental Falls,21
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,District,Natural/Environment,1
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,District,Other Accidents,4
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,District,Adverse Effects of Drugs,1
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Misadventures/Complications,193
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Accidental Falls,7
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Natural/Environment,2
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Submersion/Suffocation/Foreign Body,3
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Other Accidents,22
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Adverse Effects of Drugs,63
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Self-Inflicted,1
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Undetermined,1
2013,361274,KINDRED HOSPITAL ONTARIO,SAN BERNARDINO,Investor,Late Effects of Injury,9
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,16
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,7
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Accidental Poisoning,42
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Misadventures/Complications,625
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Accidental Falls,358
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Natural/Environment,26
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,9
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Other Accidents,73
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,821
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Self-Inflicted,118
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Inflicted by Others,10
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Undetermined,96
2013,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Late Effects of Injury,68
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,29
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,14
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Accidental Poisoning,73
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Misadventures/Complications,563
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Accidental Falls,542
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Fire Accidents,2
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Natural/Environment,22
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,39
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Other Accidents,191
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,671
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Self-Inflicted,52
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Inflicted by Others,17
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Undetermined,21
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit,Late Effects of Injury,41
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,8
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,3
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Accidental Poisoning,47
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Misadventures/Complications,154
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Accidental Falls,127
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Fire Accidents,3
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Natural/Environment,17
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,6
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Other Accidents,72
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,167
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Self-Inflicted,114
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Inflicted by Others,28
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Undetermined,27
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit,Late Effects of Injury,106
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,17
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,4
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Accidental Poisoning,66
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Misadventures/Complications,1040
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Accidental Falls,430
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Fire Accidents,2
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Natural/Environment,17
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,19
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Other Accidents,125
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,531
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Self-Inflicted,31
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Inflicted by Others,21
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Undetermined,15
2013,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit,Late Effects of Injury,31
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Rail & Motor Vehicles,36
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Other Vehicle/Transport,5
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Accidental Poisoning,73
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Misadventures/Complications,1046
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Accidental Falls,503
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Fire Accidents,3
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Natural/Environment,35
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Submersion/Suffocation/Foreign Body,39
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Other Accidents,144
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Adverse Effects of Drugs,1076
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Self-Inflicted,23
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Inflicted by Others,10
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Undetermined,24
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit,Late Effects of Injury,27
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Rail & Motor Vehicles,6
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Other Vehicle/Transport,3
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Accidental Poisoning,36
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Misadventures/Complications,105
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Accidental Falls,152
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Natural/Environment,10
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Submersion/Suffocation/Foreign Body,5
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Other Accidents,44
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Adverse Effects of Drugs,135
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Self-Inflicted,29
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Inflicted by Others,11
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Undetermined,5
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,SAN BERNARDINO,Investor,Late Effects of Injury,2
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Rail & Motor Vehicles,10
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Accidental Poisoning,3
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Misadventures/Complications,10
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Accidental Falls,24
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Natural/Environment,5
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Other Accidents,5
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Adverse Effects of Drugs,10
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Self-Inflicted,1
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Inflicted by Others,2
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Undetermined,1
2013,361458,COLORADO RIVER MEDICAL CENTER,SAN BERNARDINO,Investor,Late Effects of Injury,4
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Rail & Motor Vehicles,10
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Accidental Poisoning,31
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Misadventures/Complications,54
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Accidental Falls,120
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Fire Accidents,3
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Natural/Environment,17
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Submersion/Suffocation/Foreign Body,5
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Other Accidents,25
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Adverse Effects of Drugs,71
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Self-Inflicted,12
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Inflicted by Others,1
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Undetermined,5
2013,362041,HI-DESERT MEDICAL CENTER,SAN BERNARDINO,District,Late Effects of Injury,3
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Accidental Poisoning,1
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Misadventures/Complications,3
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Accidental Falls,4
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Natural/Environment,1
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Other Accidents,1
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Self-Inflicted,5
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,SAN BERNARDINO,Non-Profit,Inflicted by Others,1
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Accidental Poisoning,1
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Misadventures/Complications,1
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Accidental Falls,23
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Natural/Environment,4
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Other Accidents,22
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Adverse Effects of Drugs,16
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Self-Inflicted,19
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Inflicted by Others,24
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Undetermined,3
2013,364050,CANYON RIDGE HOSPITAL,SAN BERNARDINO,Investor,Late Effects of Injury,5
2013,364121,BALLARD REHABILITATION HOSP,SAN BERNARDINO,Investor,Other Accidents,1
2013,364121,BALLARD REHABILITATION HOSP,SAN BERNARDINO,Investor,Adverse Effects of Drugs,3
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Rail & Motor Vehicles,24
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Other Vehicle/Transport,6
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Accidental Poisoning,37
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Misadventures/Complications,235
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Accidental Falls,390
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Natural/Environment,24
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Submersion/Suffocation/Foreign Body,12
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Other Accidents,122
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Adverse Effects of Drugs,584
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Self-Inflicted,24
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Inflicted by Others,13
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Undetermined,36
2013,364144,DESERT VALLEY HOSPITAL,SAN BERNARDINO,Investor,Late Effects of Injury,55
2013,364188,KINDRED HOSPITAL RANCHO,SAN BERNARDINO,Investor,Rail & Motor Vehicles,1
2013,364188,KINDRED HOSPITAL RANCHO,SAN BERNARDINO,Investor,Misadventures/Complications,26
2013,364188,KINDRED HOSPITAL RANCHO,SAN BERNARDINO,Investor,Accidental Falls,3
2013,364188,KINDRED HOSPITAL RANCHO,SAN BERNARDINO,Investor,Submersion/Suffocation/Foreign Body,1
2013,364188,KINDRED HOSPITAL RANCHO,SAN BERNARDINO,Investor,Other Accidents,60
2013,364188,KINDRED HOSPITAL RANCHO,SAN BERNARDINO,Investor,Adverse Effects of Drugs,35
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Rail & Motor Vehicles,798
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Other Vehicle/Transport,40
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Accidental Poisoning,58
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Misadventures/Complications,715
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Accidental Falls,671
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Fire Accidents,101
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Natural/Environment,61
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Submersion/Suffocation/Foreign Body,35
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Other Accidents,468
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Adverse Effects of Drugs,628
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Self-Inflicted,226
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Inflicted by Others,362
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Undetermined,23
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,SAN BERNARDINO,City/County,Late Effects of Injury,78
2013,364430,BARSTOW COMMUNITY HOSPITAL,SAN BERNARDINO,Investor,Rail & Motor Vehicles,1
2013,364430,BARSTOW COMMUNITY HOSPITAL,SAN BERNARDINO,Investor,Accidental Poisoning,15
